key,vsm_enero,vsm_febrero,PagosVencidos_enero,PagosVencidos_febrero,RemainingDebt_enero,RemainingDebt_febrero,estado
4123,2686.1440000000002,2686.1440000000002,0,0,165.87,164.82,Estado de Mexico
4124,2686.1440000000002,2686.1440000000002,0,0,183.76,182.83,Estado de Mexico
4125,2686.1440000000002,2686.1440000000002,0,0,124.7,123.21,Estado de Mexico
4126,2686.1440000000002,2686.1440000000002,0,0,218.1,216.52,Estado de Mexico
4127,2686.1440000000002,2686.1440000000002,0,0,116.7,115.0,Estado de Mexico
4128,2686.1440000000002,2686.1440000000002,0,0,82.25,81.78,Estado de Mexico
4129,2686.1440000000002,2686.1440000000002,0,0,81.34,76.89,Estado de Mexico
4130,2686.1440000000002,2686.1440000000002,0,0,107.83,105.11,Estado de Mexico
4131,2686.1440000000002,2686.1440000000002,0,0,63.38,60.69,Estado de Mexico
4132,2686.1440000000002,2686.1440000000002,0,0,60.54,59.12,Estado de Mexico
4133,2686.1440000000002,2686.1440000000002,0,0,128.15,126.64,Estado de Mexico
4134,2686.1440000000002,2686.1440000000002,0,0,128.57,127.05,Estado de Mexico
4135,2686.1440000000002,2686.1440000000002,0,0,173.07,171.05,Estado de Mexico
4136,2686.1440000000002,2686.1440000000002,0,0,87.16,84.67,Estado de Mexico
4137,2686.1440000000002,2686.1440000000002,0,0,169.21,168.24,Estado de Mexico
4138,2686.1440000000002,2686.1440000000002,0,0,147.43,146.61,Estado de Mexico
4139,2686.1440000000002,2686.1440000000002,0,0,76.79,74.08,Estado de Mexico
4140,2686.1440000000002,2686.1440000000002,0,0,116.55,113.8,Estado de Mexico
4141,2686.1440000000002,2686.1440000000002,0,0,12.66,9.36,Estado de Mexico
4142,2686.1440000000002,2686.1440000000002,0,0,78.48,74.4,Estado de Mexico
4143,2686.1440000000002,2686.1440000000002,0,0,138.85,138.03,Estado de Mexico
4144,2686.1440000000002,2686.1440000000002,1,1,108.26,107.6,Estado de Mexico
4145,2686.1440000000002,2686.1440000000002,0,0,125.07,125.72,Estado de Mexico
4146,2686.1440000000002,2686.1440000000002,0,0,141.03,140.14,Estado de Mexico
4147,2686.1440000000002,2686.1440000000002,0,0,137.51,134.76,Estado de Mexico
4148,2686.1440000000002,2686.1440000000002,0,0,29.15,25.67,Estado de Mexico
4149,2686.1440000000002,2686.1440000000002,0,0,144.18,143.32,Estado de Mexico
4150,2686.1440000000002,2686.1440000000002,0,0,59.53,59.23,Estado de Mexico
4151,2686.1440000000002,2686.1440000000002,0,0,39.56,34.69,Estado de Mexico
4152,2686.1440000000002,2686.1440000000002,0,0,175.11,173.95,Estado de Mexico
4153,2686.1440000000002,2686.1440000000002,0,0,134.11,133.16,Estado de Mexico
4154,2686.1440000000002,2686.1440000000002,0,0,115.24,114.53,Estado de Mexico
4155,2686.1440000000002,2686.1440000000002,0,0,146.76,145.98,Estado de Mexico
4156,2686.1440000000002,2686.1440000000002,0,0,185.04,186.12,Distrito Federal
4157,2686.1440000000002,2686.1440000000002,0,0,159.01,156.96,Estado de Mexico
4158,2686.1440000000002,2686.1440000000002,0,0,121.86,117.91,Estado de Mexico
4159,2686.1440000000002,2686.1440000000002,0,0,135.29,132.96,Estado de Mexico
4160,2686.1440000000002,2686.1440000000002,0,0,90.5,88.06,Estado de Mexico
4161,2686.1440000000002,2686.1440000000002,0,0,136.02,135.17,Estado de Mexico
4162,2686.1440000000002,2686.1440000000002,0,0,160.65,161.37,Estado de Mexico
4163,2686.1440000000002,2686.1440000000002,0,0,127.08,127.27,Estado de Mexico
4164,2686.1440000000002,2686.1440000000002,0,0,41.03,39.69,Estado de Mexico
4165,2686.1440000000002,2686.1440000000002,0,0,153.8,152.96,Estado de Mexico
4166,2686.1440000000002,2686.1440000000002,0,0,125.27,124.58,Estado de Mexico
4167,2686.1440000000002,2686.1440000000002,0,0,155.08,154.29,Estado de Mexico
4168,2686.1440000000002,2686.1440000000002,0,0,147.04,146.24,Estado de Mexico
4169,2686.1440000000002,2686.1440000000002,0,0,137.91,136.37,Estado de Mexico
4170,2686.1440000000002,2686.1440000000002,0,0,72.94,71.4,Estado de Mexico
4171,2686.1440000000002,2686.1440000000002,0,0,147.47,146.67,Estado de Mexico
4172,2686.1440000000002,2686.1440000000002,0,0,137.86,138.55,Estado de Mexico
4173,2686.1440000000002,2686.1440000000002,0,0,58.04,57.49,Estado de Mexico
4174,2686.1440000000002,2686.1440000000002,2,3,222.98,225.51,Estado de Mexico
4175,2686.1440000000002,2686.1440000000002,0,0,131.33,127.93,Distrito Federal
4176,2686.1440000000002,2686.1440000000002,0,0,86.95,82.19,Estado de Mexico
4177,2686.1440000000002,2686.1440000000002,0,0,200.44,199.34,Distrito Federal
4178,2686.1440000000002,2686.1440000000002,0,0,150.98,150.12,Estado de Mexico
4179,2686.1440000000002,2686.1440000000002,0,0,130.43,128.99,Estado de Mexico
4180,2686.1440000000002,2686.1440000000002,0,0,134.04,133.19,Estado de Mexico
4181,2686.1440000000002,2686.1440000000002,0,0,145.01,142.46,Estado de Mexico
4182,2686.1440000000002,2686.1440000000002,0,0,111.32,110.42,Estado de Mexico
4183,2686.1440000000002,2686.1440000000002,0,0,66.47,64.44,Estado de Mexico
4184,2686.1440000000002,2686.1440000000002,0,0,102.9,102.36,Estado de Mexico
4185,2686.1440000000002,2686.1440000000002,0,1,139.7,139.99,Estado de Mexico
4186,2686.1440000000002,2686.1440000000002,0,0,127.98,126.87,Estado de Mexico
4187,2686.1440000000002,2686.1440000000002,0,0,146.75,146.09,Estado de Mexico
4188,2686.1440000000002,2686.1440000000002,0,0,56.29,55.74,Estado de Mexico
4189,2686.1440000000002,2686.1440000000002,0,0,141.72,139.86,Estado de Mexico
4190,2686.1440000000002,2686.1440000000002,0,0,102.25,99.01,Estado de Mexico
4191,2686.1440000000002,2686.1440000000002,0,0,63.77,61.44,Estado de Mexico
4192,2686.1440000000002,2686.1440000000002,0,0,136.64,135.91,Estado de Mexico
4193,2686.1440000000002,2686.1440000000002,1,2,114.47,113.0,Jalisco
4194,2686.1440000000002,2686.1440000000002,0,0,140.54,141.34,Jalisco
4195,2686.1440000000002,2686.1440000000002,0,0,144.08,143.3,Estado de Mexico
4196,2686.1440000000002,2686.1440000000002,0,0,119.87,118.07,Estado de Mexico
4197,2686.1440000000002,2686.1440000000002,0,0,138.16,135.58,Estado de Mexico
4198,2686.1440000000002,2686.1440000000002,0,0,48.55,44.71,Estado de Mexico
4199,2686.1440000000002,2686.1440000000002,0,0,79.42,77.03,Estado de Mexico
4200,2686.1440000000002,2686.1440000000002,0,0,122.59,119.74,Estado de Mexico
4201,2686.1440000000002,2686.1440000000002,0,0,162.19,161.33,Estado de Mexico
4202,2686.1440000000002,2686.1440000000002,0,0,145.32,143.79,Estado de Mexico
4203,2686.1440000000002,2686.1440000000002,0,0,214.97,213.01,Distrito Federal
4204,2686.1440000000002,2686.1440000000002,0,0,124.88,125.15,Estado de Mexico
4205,2686.1440000000002,2686.1440000000002,0,0,68.43,64.88,Jalisco
4206,2686.1440000000002,2686.1440000000002,0,0,67.19,64.32,Estado de Mexico
4207,2686.1440000000002,2686.1440000000002,0,0,74.8,69.45,Estado de Mexico
4208,2686.1440000000002,2686.1440000000002,0,0,96.99,95.11,Estado de Mexico
4209,2686.1440000000002,2686.1440000000002,0,0,162.01,160.28,Estado de Mexico
4210,2686.1440000000002,2686.1440000000002,0,0,181.61,180.76,Estado de Mexico
4211,2686.1440000000002,2686.1440000000002,0,0,156.34,155.53,Estado de Mexico
4212,2686.1440000000002,2686.1440000000002,0,0,128.64,0.0,Estado de Mexico
4213,2686.1440000000002,2686.1440000000002,0,0,78.38,77.97,Estado de Mexico
4214,2686.1440000000002,2686.1440000000002,0,0,119.64,117.75,Estado de Mexico
4215,2686.1440000000002,2686.1440000000002,0,0,134.4,133.68,Estado de Mexico
4216,2686.1440000000002,2686.1440000000002,0,1,136.19,136.62,Estado de Mexico
4217,2686.1440000000002,2686.1440000000002,0,0,175.18,173.92,Estado de Mexico
4218,2686.1440000000002,2686.1440000000002,1,0,123.22,121.44,Estado de Mexico
4219,2686.1440000000002,2686.1440000000002,0,0,157.93,157.16,Estado de Mexico
4220,2686.1440000000002,2686.1440000000002,0,0,151.23,150.57,Estado de Mexico
4221,2686.1440000000002,2686.1440000000002,0,0,204.6,203.52,Estado de Mexico
4222,2686.1440000000002,2686.1440000000002,0,0,137.59,136.07,Estado de Mexico
4223,2686.1440000000002,2686.1440000000002,0,0,114.71,114.05,Estado de Mexico
4224,2686.1440000000002,2686.1440000000002,0,0,169.17,166.64,Estado de Mexico
4225,2686.1440000000002,2686.1440000000002,0,0,140.86,139.5,Estado de Mexico
4226,2686.1440000000002,2686.1440000000002,0,0,144.82,145.61,Estado de Mexico
4227,2686.1440000000002,2686.1440000000002,0,0,147.88,147.09,Estado de Mexico
4228,2686.1440000000002,2686.1440000000002,0,0,165.05,164.17,Estado de Mexico
4229,2686.1440000000002,2686.1440000000002,0,0,182.87,179.98,Estado de Mexico
4230,2686.1440000000002,2686.1440000000002,0,0,78.86,76.96,Estado de Mexico
4231,2686.1440000000002,2686.1440000000002,0,0,148.69,146.14,Estado de Mexico
4232,2686.1440000000002,2686.1440000000002,0,0,78.21,74.23,Estado de Mexico
4233,2686.1440000000002,2686.1440000000002,0,0,49.99,45.89,Estado de Mexico
4234,2686.1440000000002,2686.1440000000002,1,2,146.33,145.58,Estado de Mexico
4235,2686.1440000000002,2686.1440000000002,0,0,30.05,25.9,Estado de Mexico
4236,2686.1440000000002,2686.1440000000002,0,0,147.95,146.16,Estado de Mexico
4237,2686.1440000000002,2686.1440000000002,0,0,112.25,110.9,Estado de Mexico
4238,2686.1440000000002,2686.1440000000002,0,0,204.2,203.21,Estado de Mexico
4239,2686.1440000000002,2686.1440000000002,1,2,168.26,163.5,Estado de Mexico
4240,2686.1440000000002,2686.1440000000002,0,0,104.72,102.72,Estado de Mexico
4241,2686.1440000000002,2686.1440000000002,0,0,93.88,91.12,Estado de Mexico
4242,2686.1440000000002,2686.1440000000002,0,0,139.72,138.63,Estado de Mexico
4243,2686.1440000000002,2686.1440000000002,0,0,130.92,128.97,Estado de Mexico
4244,2686.1440000000002,2686.1440000000002,0,0,87.38,83.81,Estado de Mexico
4245,2686.1440000000002,2686.1440000000002,1,0,152.64,150.28,Estado de Mexico
4246,2686.1440000000002,2686.1440000000002,0,0,212.69,209.34,Estado de Mexico
4247,2686.1440000000002,2686.1440000000002,0,1,143.01,139.48,Estado de Mexico
4248,2686.1440000000002,2686.1440000000002,0,0,292.79,288.17,Estado de Mexico
4249,2686.1440000000002,2686.1440000000002,0,0,114.22,109.89,Estado de Mexico
4250,2686.1440000000002,2686.1440000000002,0,0,190.71,190.63,Estado de Mexico
4251,2686.1440000000002,2686.1440000000002,0,0,162.01,161.14,Estado de Mexico
4252,2686.1440000000002,2686.1440000000002,1,0,243.24,244.88,Estado de Mexico
4253,2686.1440000000002,2686.1440000000002,0,0,239.73,235.98,Estado de Mexico
4254,2686.1440000000002,2686.1440000000002,0,0,117.12,115.81,Estado de Mexico
4255,2686.1440000000002,2686.1440000000002,0,0,189.78,185.22,Distrito Federal
4256,2686.1440000000002,2686.1440000000002,0,0,170.91,169.96,Estado de Mexico
4257,2686.1440000000002,2686.1440000000002,0,0,138.02,137.3,Estado de Mexico
4258,2686.1440000000002,2686.1440000000002,0,0,14.72,11.24,Estado de Mexico
4259,2686.1440000000002,2686.1440000000002,0,0,141.59,140.75,Estado de Mexico
4260,2686.1440000000002,2686.1440000000002,0,0,65.77,63.69,Estado de Mexico
4261,2686.1440000000002,2686.1440000000002,0,0,150.82,150.1,Estado de Mexico
4262,2686.1440000000002,2686.1440000000002,0,0,385.62,383.31,Estado de Mexico
4263,2686.1440000000002,2686.1440000000002,0,1,156.66,155.88,Estado de Mexico
4264,2686.1440000000002,2686.1440000000002,0,0,180.0,179.25,Estado de Mexico
4265,2686.1440000000002,2686.1440000000002,0,0,183.92,181.9,Estado de Mexico
4266,2686.1440000000002,2686.1440000000002,1,1,139.05,130.56,Estado de Mexico
4267,2686.1440000000002,2686.1440000000002,0,0,124.13,123.46,Estado de Mexico
4268,2686.1440000000002,2686.1440000000002,0,0,501.26,498.59,Distrito Federal
4269,2686.1440000000002,2686.1440000000002,0,0,192.15,191.09,Estado de Mexico
4270,2686.1440000000002,2686.1440000000002,0,0,152.41,150.59,Estado de Mexico
4271,2686.1440000000002,2686.1440000000002,0,0,140.64,139.93,Estado de Mexico
4272,2686.1440000000002,2686.1440000000002,0,0,153.44,152.6,Estado de Mexico
4273,2686.1440000000002,2686.1440000000002,0,0,186.57,183.43,Estado de Mexico
4274,2686.1440000000002,2686.1440000000002,0,0,278.85,276.8,Estado de Mexico
4275,2686.1440000000002,2686.1440000000002,1,0,230.44,226.71,Estado de Mexico
4276,2686.1440000000002,2686.1440000000002,0,0,200.51,199.36,Estado de Mexico
4277,2686.1440000000002,2686.1440000000002,0,0,89.38,86.67,Estado de Mexico
4278,2686.1440000000002,2686.1440000000002,0,0,187.94,184.18,Estado de Mexico
4279,2686.1440000000002,2686.1440000000002,0,0,243.34,242.02,Estado de Mexico
4280,2686.1440000000002,2686.1440000000002,0,0,182.31,175.85,Jalisco
4281,2686.1440000000002,2686.1440000000002,0,0,141.56,140.32,Estado de Mexico
4282,2686.1440000000002,2686.1440000000002,0,0,195.26,194.36,Estado de Mexico
4283,2686.1440000000002,2686.1440000000002,0,0,227.86,219.8,Estado de Mexico
4284,2686.1440000000002,2686.1440000000002,0,0,254.52,247.15,Estado de Mexico
4285,2686.1440000000002,2686.1440000000002,0,0,61.17,59.44,Estado de Mexico
4286,2686.1440000000002,2686.1440000000002,1,2,225.93,226.52,Estado de Mexico
4287,2686.1440000000002,2686.1440000000002,0,0,164.71,156.84,Estado de Mexico
4288,2686.1440000000002,2686.1440000000002,0,0,217.07,213.47,Estado de Mexico
4289,2686.1440000000002,2686.1440000000002,0,0,515.3,513.0,Estado de Mexico
4290,2686.1440000000002,2686.1440000000002,0,0,114.3,106.54,Estado de Mexico
4291,2686.1440000000002,2686.1440000000002,0,0,179.92,178.03,Estado de Mexico
4292,2686.1440000000002,2686.1440000000002,0,0,118.01,115.16,Distrito Federal
4293,2686.1440000000002,2686.1440000000002,0,0,106.0,105.37,Estado de Mexico
4294,2686.1440000000002,2686.1440000000002,0,0,96.14,94.63,Estado de Mexico
4295,2686.1440000000002,2686.1440000000002,0,0,130.03,127.97,Estado de Mexico
4296,2686.1440000000002,2686.1440000000002,0,0,52.66,51.14,Estado de Mexico
4297,2686.1440000000002,2686.1440000000002,0,0,188.54,187.42,Estado de Mexico
4298,2686.1440000000002,2686.1440000000002,0,0,303.33,300.23,Estado de Mexico
4299,2686.1440000000002,2686.1440000000002,0,0,150.83,149.36,Estado de Mexico
4300,2686.1440000000002,2686.1440000000002,0,0,92.45,90.97,Estado de Mexico
4301,2686.1440000000002,2686.1440000000002,0,0,218.24,217.21,Estado de Mexico
4302,2686.1440000000002,2686.1440000000002,0,0,340.79,339.28,Estado de Mexico
4303,2686.1440000000002,2686.1440000000002,0,0,44.3,44.09,Estado de Mexico
4304,2686.1440000000002,2686.1440000000002,3,2,201.7,200.79,Estado de Mexico
4305,2686.1440000000002,2686.1440000000002,0,0,37.86,37.58,Estado de Mexico
4306,2686.1440000000002,2686.1440000000002,0,0,115.38,113.64,Estado de Mexico
4307,2686.1440000000002,2686.1440000000002,0,0,157.75,157.07,Estado de Mexico
4308,2686.1440000000002,2686.1440000000002,0,0,75.15,74.87,Estado de Mexico
4309,2686.1440000000002,2686.1440000000002,0,0,198.25,197.26,Estado de Mexico
4310,2686.1440000000002,2686.1440000000002,0,0,91.19,87.67,Estado de Mexico
4311,2686.1440000000002,2686.1440000000002,0,0,127.8,127.24,Estado de Mexico
4312,2686.1440000000002,2686.1440000000002,0,0,112.37,111.83,Estado de Mexico
4313,2686.1440000000002,2686.1440000000002,0,0,118.99,118.48,Estado de Mexico
4314,2686.1440000000002,2686.1440000000002,0,0,786.28,782.51,Estado de Mexico
4315,2686.1440000000002,2686.1440000000002,0,0,212.19,213.5,Estado de Mexico
4316,2686.1440000000002,2686.1440000000002,0,0,139.61,137.41,Estado de Mexico
4317,2686.1440000000002,2686.1440000000002,0,0,133.1,132.39,Estado de Mexico
4318,2686.1440000000002,2686.1440000000002,0,0,539.15,536.82,Estado de Mexico
4319,2686.1440000000002,2686.1440000000002,0,0,162.67,160.1,Estado de Mexico
4320,2686.1440000000002,2686.1440000000002,0,0,116.44,115.44,Estado de Mexico
4321,2686.1440000000002,2686.1440000000002,0,0,81.67,81.26,Estado de Mexico
4322,2686.1440000000002,2686.1440000000002,0,0,230.2,231.72,Estado de Mexico
4323,2686.1440000000002,2686.1440000000002,0,0,229.74,231.26,Estado de Mexico
4324,2686.1440000000002,2686.1440000000002,0,0,110.97,108.43,Estado de Mexico
4325,2686.1440000000002,2686.1440000000002,0,0,144.57,144.34,Estado de Mexico
4326,2686.1440000000002,2686.1440000000002,0,0,106.44,105.83,Estado de Mexico
4327,2686.1440000000002,2686.1440000000002,0,0,126.77,123.59,Estado de Mexico
4328,2686.1440000000002,2686.1440000000002,0,0,180.87,179.99,Estado de Mexico
4329,2686.1440000000002,2686.1440000000002,0,0,86.96,85.48,Estado de Mexico
4330,2686.1440000000002,2686.1440000000002,2,3,186.36,178.31,Estado de Mexico
4331,2686.1440000000002,2686.1440000000002,0,0,77.34,77.04,Tamaulipas
4332,2686.1440000000002,2686.1440000000002,1,1,81.5,81.14,Tamaulipas
4333,2686.1440000000002,2686.1440000000002,0,0,129.72,126.75,Tamaulipas
4334,2686.1440000000002,2686.1440000000002,0,0,49.46,48.24,Tamaulipas
4335,2686.1440000000002,2686.1440000000002,0,0,177.5,173.68,Tamaulipas
4336,2686.1440000000002,2686.1440000000002,0,0,165.02,161.37,Tamaulipas
4337,2686.1440000000002,2686.1440000000002,0,0,60.63,59.27,Tamaulipas
4338,2686.1440000000002,2686.1440000000002,0,0,133.17,131.39,Chihuahua
4339,2686.1440000000002,2686.1440000000002,0,0,236.91,233.71,Chihuahua
4340,2686.1440000000002,2686.1440000000002,1,0,121.83,118.23,Chihuahua
4341,2686.1440000000002,2686.1440000000002,1,1,393.69,390.8,Chihuahua
4342,2686.1440000000002,2686.1440000000002,0,0,135.6,133.57,Chihuahua
4343,2686.1440000000002,2686.1440000000002,0,0,118.23,113.85,Chihuahua
4344,2686.1440000000002,2686.1440000000002,0,0,91.47,89.78,Chihuahua
4345,2686.1440000000002,2686.1440000000002,0,0,131.89,127.81,Chihuahua
4346,2686.1440000000002,2686.1440000000002,0,0,174.46,176.83,Chihuahua
4347,2686.1440000000002,2686.1440000000002,2,2,129.66,128.59,Chihuahua
4348,2686.1440000000002,2686.1440000000002,0,0,29.5,27.54,Chihuahua
4349,2686.1440000000002,2686.1440000000002,1,1,130.33,126.23,Chihuahua
4350,2686.1440000000002,2686.1440000000002,0,0,28.63,23.46,Chihuahua
4351,2686.1440000000002,2686.1440000000002,0,1,120.01,118.66,Chihuahua
4352,2686.1440000000002,2686.1440000000002,0,0,83.21,79.45,Chihuahua
4353,2686.1440000000002,2686.1440000000002,0,0,123.36,123.38,Chihuahua
4354,2686.1440000000002,2686.1440000000002,0,0,78.84,75.79,Chihuahua
4355,2686.1440000000002,2686.1440000000002,0,0,122.31,121.53,Chihuahua
4356,2686.1440000000002,2686.1440000000002,0,0,26.84,26.84,Chihuahua
4357,2686.1440000000002,2686.1440000000002,0,0,140.02,138.75,Chihuahua
4358,2686.1440000000002,2686.1440000000002,0,1,95.66,96.04,Chihuahua
4359,2686.1440000000002,2686.1440000000002,0,0,83.72,81.46,Chihuahua
4360,2686.1440000000002,2686.1440000000002,0,0,52.9,51.04,Chihuahua
4361,2686.1440000000002,2686.1440000000002,0,0,127.0,124.96,Chihuahua
4362,2686.1440000000002,2686.1440000000002,0,0,100.7,99.8,Chihuahua
4363,2686.1440000000002,2686.1440000000002,1,1,155.8,147.94,Chihuahua
4364,2686.1440000000002,2686.1440000000002,0,0,160.56,160.25,Chihuahua
4365,2686.1440000000002,2686.1440000000002,1,2,163.58,166.29,Chihuahua
4366,2686.1440000000002,2686.1440000000002,0,0,146.88,145.88,Chihuahua
4367,2686.1440000000002,2686.1440000000002,0,0,44.43,42.29,Chihuahua
4368,2686.1440000000002,2686.1440000000002,0,0,170.59,168.7,Jalisco
4369,2686.1440000000002,2686.1440000000002,0,0,157.86,154.84,Chihuahua
4370,2686.1440000000002,2686.1440000000002,0,0,240.03,242.02,Chihuahua
4371,2686.1440000000002,2686.1440000000002,0,0,186.72,182.79,Chihuahua
4372,2686.1440000000002,2686.1440000000002,0,0,154.93,153.92,Chihuahua
4373,2686.1440000000002,2686.1440000000002,0,0,128.51,124.37,Chihuahua
4374,2686.1440000000002,2686.1440000000002,0,0,184.68,181.56,Chihuahua
4375,2686.1440000000002,2686.1440000000002,0,0,155.07,155.69,Chihuahua
4376,2686.1440000000002,2686.1440000000002,0,0,390.8,383.96,Chihuahua
4377,2686.1440000000002,2686.1440000000002,0,0,76.39,76.8,Chihuahua
4378,2686.1440000000002,2686.1440000000002,0,0,161.67,158.74,Chihuahua
4379,2686.1440000000002,2686.1440000000002,0,1,130.33,131.92,Jalisco
4380,2686.1440000000002,2686.1440000000002,0,0,66.25,65.3,Chihuahua
